,decay,time,log_decay,log_time
4787,1980,348978,7.590852124,12.76276416
4788,520,349103,6.253828812,12.76312229
4789,260,349111,5.560681631,12.7631452
4790,18380,349153,9.819018396,12.7632655
4791,80,349201,4.382026635,12.76340297
4792,160,349235,5.075173815,12.76350033
4793,2980,349465,7.999678579,12.76415869
4794,840,349554,6.733401892,12.76441334
4795,160,349571,5.075173815,12.76446197
4796,920,349612,6.82437367,12.76457925
4797,2120,349774,7.659171368,12.76504251
4798,2580,349844,7.855544678,12.76524262
4799,1300,349867,7.170119543,12.76530836
4800,600,349898,6.396929655,12.76539696
4801,1420,349899,7.258412151,12.76539982
4802,9960,349992,9.206332351,12.76566558
4803,720,350076,6.579251212,12.76590555
4804,5640,350211,8.637639344,12.76629111
4805,1140,350325,7.038783541,12.76661657
4806,1820,350514,7.50659178,12.76715593
4807,1940,350600,7.570443252,12.76740125
4808,380,350616,5.940171253,12.76744689
4809,1800,350639,7.495541944,12.76751248
4810,4740,350684,8.463792415,12.76764081
4811,460,350720,6.131226489,12.76774346
4812,500,350830,6.214608098,12.76805705
4813,1100,350929,7.003065459,12.7683392
4814,5140,350958,8.544808358,12.76842184
4815,1920,350972,7.560080465,12.76846173
4816,1300,351038,7.170119543,12.76864976
4817,1520,351039,7.326465614,12.76865261
4818,3280,351096,8.095598701,12.76881497
4819,1320,351111,7.185387016,12.76885769
4820,2120,351208,7.659171368,12.76913392
4821,540,351276,6.29156914,12.76932752
4822,3440,351303,8.14322675,12.76940438
4823,5800,351320,8.665613197,12.76945277
4824,760,351372,6.633318433,12.76960077
4825,1100,351396,7.003065459,12.76966907
4826,1800,351410,7.495541944,12.76970891
4827,2340,351494,7.757906208,12.76994792
4828,520,351634,6.253828812,12.77034614
4829,1280,351757,7.154615357,12.77069588
4830,1400,351916,7.244227516,12.77114779
4831,1580,351968,7.365180126,12.77129554
4832,2160,352022,7.677863501,12.77144895
4833,1920,352043,7.560080465,12.77150861
4834,1380,352089,7.229838778,12.77163926
4835,400,352122,5.991464547,12.77173299
4836,3120,352177,8.045588281,12.77188917
4837,200,352234,5.298317367,12.77205101
4838,260,352245,5.560681631,12.77208224
4839,14660,352251,9.592877975,12.77209927
4840,4180,352331,8.338066526,12.77232635
4841,500,352392,6.214608098,12.77249947
4842,180,352416,5.192956851,12.77256757
4843,160,352470,5.075173815,12.77272079
4844,2660,352538,7.886081402,12.7729137
4845,4920,352570,8.501063809,12.77300446
4846,1580,352812,7.365180126,12.77369062
4847,13380,352828,9.501516334,12.77373597
4848,120,352832,4.787491743,12.7737473
4849,240,352874,5.480638923,12.77386633
4850,8240,352951,9.016755623,12.77408452
4851,1240,352980,7.122866659,12.77416668
4852,80,353000,4.382026635,12.77422334
4853,2100,353251,7.649692624,12.77493413
4854,460,353255,6.131226489,12.77494545
4855,1800,353320,7.495541944,12.77512944
4856,580,353357,6.363028104,12.77523416
4857,1220,353510,7.106606138,12.77566705
4858,4400,353529,8.38935982,12.7757208
4859,3140,353651,8.051978079,12.77606583
4860,1600,353803,7.377758908,12.77649554
4861,2100,353825,7.649692624,12.77655772
4862,1040,353870,6.946975992,12.77668489
4863,2480,353884,7.816013839,12.77672445
4864,6840,353888,8.830543011,12.77673576
4865,2060,353895,7.630461262,12.77675554
4866,6940,353904,8.845057054,12.77678097
4867,3780,353923,8.237479289,12.77683465
4868,1980,354000,7.590852124,12.77705219
4869,6480,354144,8.776475789,12.77745889
4870,2740,354208,7.915713199,12.77763959
4871,3060,354265,8.026170195,12.7778005
4872,4140,354279,8.328451067,12.77784002
4873,380,354453,5.940171253,12.77833104
4874,1000,354524,6.907755279,12.77853132
4875,3820,354686,8.248005702,12.77898817
4876,1520,354728,7.326465614,12.77910658
4877,5940,354821,8.689464412,12.77936872
4878,2880,354826,7.965545573,12.77938281
4879,740,355148,6.606650186,12.78028988
4880,6880,355312,8.836373931,12.78075156
4881,400,355353,5.991464547,12.78086694
4882,6620,355407,8.797850649,12.78101889
4883,2340,355411,7.757906208,12.78103015
4884,860,355510,6.756932389,12.78130866
4885,8860,355715,9.089302044,12.78188513
4886,1000,355743,6.907755279,12.78196384
4887,820,355779,6.70930434,12.78206503
4888,2580,355937,7.855544678,12.78250903
4889,3580,355968,8.183118079,12.78259612
4890,2480,356117,7.816013839,12.78301461
4891,2280,356117,7.731930722,12.78301461
4892,6280,356147,8.745125259,12.78309885
4893,3120,356178,8.045588281,12.78318588
4894,1280,356213,7.154615357,12.78328415
4895,640,356313,6.461468176,12.78356484
4896,1440,356430,7.272398393,12.78389315
4897,1460,356558,7.286191715,12.7842522
4898,1540,356805,7.339537695,12.78494469
4899,3500,356810,8.160518247,12.78495871
4900,1940,356868,7.570443252,12.78512124
4901,4300,356920,8.366370302,12.78526695
4902,200,357030,5.298317367,12.78557509
4903,1100,357049,7.003065459,12.78562831
4904,2720,357104,7.908387159,12.78578233
4905,3080,357146,8.032684876,12.78589994
4906,160,357210,5.075173815,12.78607912
4907,1960,357365,7.580699752,12.78651295
4908,5920,357421,8.686091728,12.78666964
4909,40,357546,3.688879454,12.7870193
4910,1620,357603,7.390181428,12.78717871
4911,1460,357716,7.286191715,12.78749465
4912,3920,357757,8.273846933,12.78760926
4913,140,357784,4.941642423,12.78768473
4914,9700,357889,9.179881164,12.78797816
4915,6720,357928,8.812843434,12.78808713
4916,1860,358005,7.528331767,12.78830223
4917,320,358016,5.768320996,12.78833296
4918,1840,358027,7.517520851,12.78836368
4919,3320,358064,8.107720062,12.78846702
4920,700,358089,6.551080335,12.78853684
4921,1640,358164,7.402451521,12.78874626
4922,240,358268,5.480638923,12.78903659
4923,6220,358285,8.735525186,12.78908404
4924,1780,358307,7.484368643,12.78914544
4925,3160,358331,8.058327307,12.78921242
4926,4620,358379,8.438149984,12.78934636
4927,4800,358385,8.476371197,12.78936311
4928,420,358495,6.040254711,12.78966999
4929,2180,358664,7.687080156,12.7901413
4930,7920,358671,8.977146485,12.79016081
4931,4720,358816,8.459564079,12.790565
4932,320,358938,5.768320996,12.79090495
4933,160,358982,5.075173815,12.79102753
4934,380,358991,5.940171253,12.7910526
4935,2340,359071,7.757906208,12.79127542
4936,160,359139,5.075173815,12.79146478
4937,1620,359248,7.390181428,12.79176824
4938,2780,359259,7.930206207,12.79179886
4939,60,359269,4.094344562,12.79182669
4940,280,359306,5.634789603,12.79192967
4941,2400,359326,7.783224016,12.79198533
4942,940,359354,6.845879875,12.79206325
4943,660,359363,6.492239835,12.7920883
4944,2700,359385,7.901007052,12.79214952
4945,2400,359403,7.783224016,12.7921996
4946,9820,359490,9.192176401,12.79244164
4947,1580,359600,7.365180126,12.79274758
4948,500,359671,6.214608098,12.792945
4949,900,359817,6.802394763,12.79335085
4950,2400,359869,7.783224016,12.79349536
4951,620,359886,6.429719478,12.79354259
4952,1420,359914,7.258412151,12.79362039
4953,680,359982,6.522092798,12.79380931
4954,2060,360022,7.630461262,12.79392042
4955,1960,360048,7.580699752,12.79399263
4956,2080,360054,7.640123173,12.7940093
4957,920,360103,6.82437367,12.79414538
4958,13420,360139,9.504501411,12.79424535
4959,980,360288,6.887552572,12.79465899
4960,960,360354,6.866933284,12.79484216
4961,1080,360438,6.98471632,12.79507524
4962,820,360524,6.70930434,12.79531381
4963,620,360528,6.429719478,12.7953249
4964,1940,360531,7.570443252,12.79533322
4965,360,360578,5.886104031,12.79546358
4966,160,360580,5.075173815,12.79546913
4967,5560,360673,8.623353387,12.79572701
4968,15500,360690,9.648595303,12.79577414
4969,2400,360928,7.783224016,12.79643377
4970,840,361048,6.733401892,12.79676619
4971,2100,361091,7.649692624,12.79688528
4972,3720,361262,8.221478947,12.79735874
4973,7900,361313,8.974618038,12.7974999
4974,1180,361345,7.073269717,12.79758846
4975,2040,361401,7.620705087,12.79774342
4976,7520,361403,8.925321417,12.79774896
4977,1220,361515,7.106606138,12.79805881
4978,2540,361524,7.83991936,12.79808371
4979,7080,361608,8.865029187,12.79831603
4980,7020,361649,8.856518497,12.79842941
4981,2100,361662,7.649692624,12.79846535
4982,180,361707,5.192956851,12.79858977
4983,2040,361843,7.620705087,12.7989657
4984,4440,361961,8.398409655,12.79929175
4985,2500,362000,7.824046011,12.79939949
4986,3180,362129,8.064636476,12.79975578
4987,420,362161,6.040254711,12.79984414
4988,1660,362191,7.414572881,12.79992698
4989,2260,362212,7.723120092,12.79998495
4990,700,362272,6.551080335,12.80015059
4991,1760,362351,7.473069088,12.80036863
4992,1360,362360,7.215239979,12.80039347
4993,4240,362394,8.352318548,12.8004873
4994,820,362401,6.70930434,12.80050661
4995,2540,362475,7.83991936,12.80071079
4996,40,362541,3.688879454,12.80089285
4997,5380,362572,8.590443653,12.80097835
4998,1640,362633,7.402451521,12.80114658
4999,4000,362725,8.29404964,12.80140025
5000,7120,362740,8.870663004,12.8014416
5001,5060,362753,8.529121762,12.80147744
5002,2400,362799,7.783224016,12.80160424
5003,580,362800,6.363028104,12.801607
5004,2220,362814,7.705262475,12.80164559
5005,5460,362864,8.605204069,12.80178339
5006,5000,362955,8.517193191,12.80203414
5007,380,363017,5.940171253,12.80220494
5008,300,363031,5.703782475,12.80224351
5009,2120,363041,7.659171368,12.80227105
5010,3140,363087,8.051978079,12.80239775
5011,40,363198,3.688879454,12.80270342
5012,740,363230,6.606650186,12.80279152
5013,1400,363283,7.244227516,12.80293742
5014,2220,363284,7.705262475,12.80294018
5015,1000,363315,6.907755279,12.80302551
5016,980,363388,6.887552572,12.80322641
5017,2520,363433,7.832014181,12.80335024
5018,5360,363522,8.586719254,12.8035951
5019,2700,363566,7.901007052,12.80371613
5020,2220,363662,7.705262475,12.80398014
5021,1900,363671,7.549609165,12.80400489
5022,4840,363702,8.48467,12.80409013
5023,2060,363746,7.630461262,12.8042111
5024,1620,363791,7.390181428,12.80433481
5025,980,363874,6.887552572,12.80456293
5026,900,363934,6.802394763,12.80472781
5027,3640,363945,8.199738961,12.80475804
5028,2720,363966,7.908387159,12.80481574
5029,7060,364005,8.86220033,12.80492288
5030,2040,364026,7.620705087,12.80498057
5031,640,364101,6.461468176,12.80518658
5032,840,364227,6.733401892,12.80553258
5033,860,364308,6.756932389,12.80575494
5034,240,364319,5.480638923,12.80578514
5035,960,364337,6.866933284,12.80583454
5036,520,364360,6.253828812,12.80589767
5037,3080,364360,8.032684876,12.80589767
5038,14480,364363,9.580523666,12.8059059
5039,2420,364378,7.791522819,12.80594707
5040,2840,364441,7.951559331,12.80611995
5041,780,364452,6.65929392,12.80615013
5042,780,364478,6.65929392,12.80622147
5043,6200,364484,8.732304571,12.80623793
5044,320,364639,5.768320996,12.8066631
5045,780,364668,6.65929392,12.80674263
5046,140,364668,4.941642423,12.80674263
5047,2340,365089,7.757906208,12.80789644
5048,5720,365238,8.651724084,12.80830447
5049,880,365264,6.779921907,12.80837566
5050,640,365290,6.461468176,12.80844684
5051,100,365381,4.605170186,12.80869592
5052,2020,365448,7.61085279,12.80887928
5053,5380,365450,8.590443653,12.80888475
5054,300,365516,5.703782475,12.80906533
5055,1700,365688,7.43838353,12.80953579
5056,240,365695,5.480638923,12.80955493
5057,980,365823,6.887552572,12.80990489
5058,1300,365866,7.170119543,12.81002243
5059,1320,365875,7.185387016,12.81004702
5060,860,365962,6.756932389,12.81028478
5061,16180,366030,9.691531191,12.81047058
5062,1780,366114,7.484368643,12.81070004
5063,4760,366146,8.468002947,12.81078744
5064,4000,366172,8.29404964,12.81085845
5065,1060,366177,6.966024187,12.8108721
5066,1020,366185,6.927557906,12.81089395
5067,3640,366202,8.199738961,12.81094037
5068,1780,366216,7.484368643,12.8109786
5069,120,366222,4.787491743,12.81099499
5070,7960,366222,8.982184279,12.81099499
5071,1120,366323,7.021083964,12.81127074
5072,2460,366347,7.807916629,12.81133625
5073,12200,366447,9.409191231,12.81160918
5074,3520,366551,8.166216269,12.81189294
5075,1060,366608,6.966024187,12.81204844
5076,520,366641,6.253828812,12.81213845
5077,920,366682,6.82437367,12.81225027
5078,380,366745,5.940171253,12.81242206
5079,920,366788,6.82437367,12.8125393
5080,2220,366823,7.705262475,12.81263472
5081,860,366837,6.756932389,12.81267289
5082,2180,366878,7.687080156,12.81278465
5083,860,366881,6.756932389,12.81279282
5084,1780,366969,7.484368643,12.81303265
5085,2300,367105,7.740664402,12.81340319
5086,4020,367114,8.299037182,12.81342771
5087,2440,367164,7.799753318,12.81356389
5088,2840,367172,7.951559331,12.81358568
5089,3400,367222,8.131530711,12.81372185
5090,120,367364,4.787491743,12.81410846
5091,960,367459,6.866933284,12.81436703
5092,140,367551,4.941642423,12.81461736
5093,4220,367570,8.347590407,12.81466906
5094,260,367621,5.560681631,12.8148078
5095,2980,367623,7.999678579,12.81481324
5096,7180,367689,8.879054662,12.81499275
5097,140,367729,4.941642423,12.81510153
5098,160,367793,5.075173815,12.81527556
5099,1160,367814,7.056175284,12.81533265
5100,9860,367829,9.196241448,12.81537344
5101,4360,367879,8.380227336,12.81550936
5102,1840,367927,7.517520851,12.81563983
5103,540,367971,6.29156914,12.81575941
5104,2560,368081,7.847762537,12.8160583
5105,1500,368124,7.313220387,12.81617512
5106,2380,368136,7.774855767,12.81620771
5107,760,368164,6.633318433,12.81628377
5108,3160,368221,8.058327307,12.81643858
5109,2180,368246,7.687080156,12.81650647
5110,2900,368278,7.972466016,12.81659337
5111,3040,368308,8.019612794,12.81667482
5112,180,368380,5.192956851,12.81687029
5113,560,368467,6.327936784,12.81710643
5114,300,368574,5.703782475,12.81739678
5115,4220,368592,8.347590407,12.81744562
5116,1000,368711,6.907755279,12.81776842
5117,1240,368713,7.122866659,12.81777384
5118,780,368767,6.65929392,12.81792029
5119,660,368789,6.492239835,12.81797994
5120,400,368844,5.991464547,12.81812907
5121,3060,368922,8.026170195,12.81834052
5122,1700,369001,7.43838353,12.81855463
5123,760,369022,6.633318433,12.81861154
5124,2040,369237,7.620705087,12.81919399
5125,4420,369258,8.393894975,12.81925087
5126,120,369261,4.787491743,12.81925899
5127,1600,369275,7.377758908,12.8192969
5128,1820,369383,7.50659178,12.81958933
5129,5040,369385,8.525161361,12.81959474
5130,10540,369414,9.262932822,12.81967325
5131,17520,369453,9.771098364,12.81977881
5132,680,369594,6.522092798,12.82016038
5133,2080,369684,7.640123173,12.82040387
5134,160,369855,5.075173815,12.82086632
5135,2040,369923,7.620705087,12.82105015
5136,10960,369975,9.302007561,12.82119071
5137,300,369981,5.703782475,12.82120693
5138,2760,369981,7.922985959,12.82120693
5139,5100,370241,8.536995819,12.82190942
5140,1360,370306,7.215239979,12.82208497
5141,2140,370324,7.668561108,12.82213358
5142,3340,370365,8.113726086,12.82224428
5143,820,370421,6.70930434,12.82239548
5144,2800,370431,7.937374696,12.82242247
5145,1580,370559,7.365180126,12.82276796
5146,60,370653,4.094344562,12.82302159
5147,1220,370703,7.106606138,12.82315648
5148,1620,370814,7.390181428,12.82345587
5149,320,370850,5.768320996,12.82355295
5150,1780,370936,7.484368643,12.82378482
5151,7460,370983,8.917310693,12.82391152
5152,2120,370997,7.659171368,12.82394926
5153,2320,371016,7.749322465,12.82400047
5154,200,371057,5.298317367,12.82411097
5155,200,371061,5.298317367,12.82412175
5156,6320,371176,8.751474487,12.82443162
5157,400,371178,5.991464547,12.82443701
5158,4660,371186,8.446770727,12.82445856
5159,3420,371199,8.13739583,12.82449359
5160,1360,371239,7.215239979,12.82460134
5161,280,371393,5.634789603,12.82501608
5162,600,371442,6.396929655,12.82514801
5163,1180,371522,7.073269717,12.82536336
5164,740,371592,6.606650186,12.82555176
5165,460,371688,6.131226489,12.82581007
5166,1440,371774,7.272398393,12.82604142
5167,720,371776,6.579251212,12.8260468
5168,2860,371852,7.958576904,12.8262512
5169,540,371878,6.29156914,12.82632112
5170,100,371928,4.605170186,12.82645557
5171,1400,371987,7.244227516,12.82661419
5172,1280,372267,7.154615357,12.82736662
5173,1380,372300,7.229838778,12.82745526
5174,6640,372308,8.800867242,12.82747675
5175,520,372371,6.253828812,12.82764595
5176,700,372679,6.551080335,12.82847274
5177,3120,372768,8.045588281,12.82871152
5178,2720,372917,7.908387159,12.82911115
5179,3780,372945,8.237479289,12.82918623
5180,11900,372960,9.384293679,12.82922645
5181,5840,372997,8.672486076,12.82932566
5182,360,373028,5.886104031,12.82940876
5183,920,373031,6.82437367,12.82941681
5184,1800,373044,7.495541944,12.82945165
5185,940,373048,6.845879875,12.82946238
5186,2660,373138,7.886081402,12.8297036
5187,520,373353,6.253828812,12.83027963
5188,700,373356,6.551080335,12.83028767
5189,260,373599,5.560681631,12.83093831
5190,1240,373614,7.122866659,12.83097846
5191,3580,373751,8.183118079,12.83134508
5192,100,373803,4.605170186,12.8314842
5193,3660,373904,8.205218426,12.83175436
5194,2440,374061,7.799753318,12.83217416
5195,960,374122,6.866933284,12.83233723
5196,1220,374153,7.106606138,12.83242008
5197,80,374211,4.382026635,12.83257509
5198,1300,374229,7.170119543,12.83262319
5199,700,374375,6.551080335,12.83301325
5200,880,374438,6.779921907,12.83318151
5201,780,374449,6.65929392,12.83321089
5202,7380,374508,8.906528918,12.83336844
5203,6240,374666,8.738735461,12.83379024
5204,1080,374825,6.98471632,12.83421453
5205,140,374829,4.941642423,12.8342252
5206,400,374926,5.991464547,12.83448395
5207,520,374961,6.253828812,12.8345773
5208,1260,374987,7.138867,12.83464664
5209,800,375043,6.684611728,12.83479597
5210,180,375065,5.192956851,12.83485462
5211,6260,375138,8.741935464,12.83504924
5212,740,375138,6.606650186,12.83504924
5213,960,375190,6.866933284,12.83518784
5214,1260,375248,7.138867,12.83534242
5215,4780,375377,8.472195825,12.83568613
5216,7800,375392,8.961879013,12.83572609
5217,1620,375463,7.390181428,12.83591521
5218,5720,375503,8.651724084,12.83602174
5219,18560,375517,9.828764006,12.83605902
5220,1940,375526,7.570443252,12.83608299
5221,4220,375559,8.347590407,12.83617086
5222,3160,375624,8.058327307,12.83634392
